StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,timing_intro_First Click,timing_intro_Last Click,timing_intro_Page Submit,timing_intro_Click Count,browser_data_Browser,browser_data_Version,browser_data_Operating System,browser_data_Resolution,Q542,Q598,Q726,timing_agree_First Click,timing_agree_Last Click,timing_agree_Page Submit,timing_agree_Click Count,Q830,Q751,Q516_1,Q516_2,Q516_3,Q516_4,Q516_5,Q770,Q770_156_TEXT,Q831,Q831_156_TEXT,timing_ontrack_First Click,timing_ontrack_Last Click,timing_ontrack_Page Submit,timing_ontrack_Click Count,Q831.1,Q832,Q838,Q839,Q843_1,Q843_2,Q843_3,Q851_1,Q851_2,Q851_3,Q851_4,Q851_5,Q851_6,Q851_7,Q851_8,Q851_9,Q851_10,Q851_11,Q849,Q850,Q845,Q847,Q848,Q844,Q832.1,timing_end_First Click,timing_end_Last Click,timing_end_Page Submit,timing_end_Click Count,hashed_id
2022-03-28 8:45,2022-03-28 8:51,IP Address,100,365,True,2022-03-28 8:51,R_1kXP7tnSb89unvi,,,,,anonymous,EN,1.214,20.114,48.924,4,Chrome,99.0.4844.83,Macintosh,1440x900,Somewhat agree,Somewhat agree,Strongly agree,18.812,25.562,26.957,3,Yes,Strongly agree,5,5,-5,0,5,"Study tips,FAQs about assignments / homework",,I would have liked to receive biweekly reminder emails.,,4.872,80.737,84.468,14,Strongly disagree,Strongly disagree,I did not get to provide voice reflections,Somewhat disagree,5.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,Unsure,watch the video once then skim over the videos main topics again to write the summary,5 minutes,No,,,Text based reflections made me remember the topics discussed in the previous video,"No, I am not willing to be contacted",14.197,14.197,15.541,1,ce7cc032e107e3267e3b07d012d702b5477b2a291b8196b39d220136aef5d022
2022-03-28 8:48,2022-03-28 8:53,IP Address,100,284,True,2022-03-28 8:53,R_1jP2tAEYD8XKUgZ,,,,,anonymous,EN,4.43,47.956,61.478,5,Chrome,98.0.4758.102,Windows NT 10.0,1280x720,Agree,Disagree,Agree,6.991,24.501,27.555,3,Yes,Agree,4,-4,3,2,4,"Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,3.226,42.028,46.525,11,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,-3.1,3.0,-1.0,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,"During each video I jot down some notes, and when I do the reflection I just read my notes ",around 5 minutes each ,No,,,,"No, I am not willing to be contacted",9.236,9.236,13.751,1,7843a1b0730b087ceb4d4f0d083e6c62ebbdeffa8e98cd3fa2980dc8ab41e72e
2022-03-28 9:02,2022-03-28 9:08,IP Address,100,327,True,2022-03-28 9:08,R_3rOoUn7W1A4VWjG,,,,,anonymous,EN,4.147,26.359,39.99,7,Firefox,98,Ubuntu,1920x1080,Somewhat disagree,Somewhat disagree,Strongly agree,1.116,26.845,28.79,20,Yes,Agree,-1,4,-5,-5,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,1.899,68.005,69.88,38,Disagree,Somewhat agree,I did not get to provide voice reflections,Somewhat agree,-2.0,4.0,-5.0,No,No,No,No,No,No,No,No,No,No,No,"I watch the videos, take notes and then formalize my notes into the reflections",15-30 min,No,,,,"No, I am not willing to be contacted",1.437,62.113,62.713,9,4d92761dbb1ecdbe9c4119c87d66ace137b235a3fc5c981bb13c9567a0e37c83
2022-03-28 9:14,2022-03-28 9:18,IP Address,100,234,True,2022-03-28 9:18,R_1jCDMB98E4MbCNl,,,,,anonymous,EN,2.071,19.798,27.359,4,Chrome,99.0.4844.82,Windows NT 10.0,1920x1080,Strongly agree,Somewhat agree,Strongly agree,12.747,19.9,21.38,3,Yes,Strongly agree,5,5,5,5,5,"Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,"I would have liked to receive daily reminder emails.,I would have liked to receive weekly reminder emails.",,9.893,51.918,54.023,13,Strongly agree,Strongly agree,Strongly agree,Strongly agree,-2.0,5.0,2.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I used completed them using the voice option,about the length of the given video,No,,,,"Yes, I am willing to be contacted",26.718,28.832,30.254,2,c8ce599885cb77b503f3cd01617f68d25b7470469ab6befb5d74d4dfe59cfae6
2022-03-28 9:17,2022-03-28 9:21,IP Address,100,237,True,2022-03-28 9:21,R_RDYdaXAFZ6WeGLT,,,,,anonymous,EN,4.035,37.376,45.813,6,Chrome,99.0.4844.82,Windows NT 10.0,1280x720,Agree,Somewhat agree,Agree,5.954,15.214,16.212,4,Yes,Somewhat agree,5,0,0,0,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,3.988,37.923,40.437,10,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,5.0,5.0,0.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,voice reflection,1 hour,Yes,word count issue the first time,No,no,"No, I am not willing to be contacted",4.622,10.032,13.116,3,6ef71d28476aae9252f8d3b77c544d3fe61ca438d1e459da5532f3b253f53905
2022-03-28 9:19,2022-03-28 9:24,IP Address,100,298,True,2022-03-28 9:24,R_2cAQPzszCSbPPq9,,,,,anonymous,EN,5.756,38.879,39.597,8,Chrome,99.0.4844.82,Windows NT 10.0,1280x720,Disagree,Neither agree nor disagree,Agree,0.902,27.005,27.779,9,Yes,Strongly agree,-5,-5,0,-1,5,"University resources,Study tips,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,3.899,40.856,41.923,36,Somewhat disagree,Strongly disagree,Disagree,Disagree,1.2,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,Yes,Unsure,Unsure,"Refer to PCRS as a base resource, have a word counter open and write my mind out until I reach a proper threshold of words.","5-15 minutes, depending if I was able to recall PCRS efficiently",No,,,The reflections have been a good motivator for me to thoroughly get through PCRS instead of occasionally skipping some videos/questions for later,"No, I am not willing to be contacted",6.794,6.794,10.467,1,9c761400bfdbf87fca4bd96b8b90a40ca4524064972f768f03c5b9d34e512da1
2022-03-28 9:36,2022-03-28 9:40,IP Address,100,198,True,2022-03-28 9:40,R_2SDNlGwF1YMkq6m,,,,,anonymous,EN,1.305,13.818,15.229,5,Chrome,99.0.4844.82,Windows NT 10.0,2195x1235,Agree,Somewhat disagree,Strongly agree,3.573,18.127,20.69,5,Yes,Disagree,5,5,-5,-3,5,"Study tips,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,3.452,41.104,43.083,15,Somewhat disagree,Agree,Agree,Disagree,5.0,5.0,-5.0,No,No,No,No,No,No,No,No,No,No,No,Write down a summary then speak it,5-10 minutes,Yes,Underestimated and missed the words I said so I had to repeat a couple times,Yes,,"No, I am not willing to be contacted",1.101,1.688,6.785,2,68a51b2d2a7581dd0ccc7b8417dfa361e5b31f7a43c3cc192b1b43ad5df09485
2022-03-28 9:36,2022-03-28 9:41,IP Address,100,294,True,2022-03-28 9:41,R_3kMLJEIPueNVI67,,,,,anonymous,EN,1.745,26.001,28.017,7,Chrome,99.0.4844.82,Windows NT 10.0,1536x864,Somewhat agree,Somewhat agree,Somewhat agree,5.864,9.16,10.365,3,Yes,Somewhat agree,0,0,0,0,0,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,5.484,35.467,37.432,15,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,5.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,text reflection,half an hour,No,,,"some video are very short, but I need to write 200 words at least, which is a bit long.","No, I am not willing to be contacted",14.564,14.564,17.0,1,1f413e8990f585e42d492b4c4f0e0c50d45cc1efa19c678c274ed9ba8beeb506
2022-03-28 9:48,2022-03-28 9:58,IP Address,100,623,True,2022-03-28 9:58,R_r0aYgl0vMWsUSCB,,,,,anonymous,EN,408.007,442.813,444.056,9,Firefox,98,Ubuntu,1920x1080,Somewhat agree,Somewhat disagree,Agree,5.225,13.4,14.408,5,Yes,Somewhat agree,1,3,-3,0,4,"Study tips,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,2.681,47.877,50.441,13,Disagree,Strongly disagree,Disagree,Somewhat agree,2.0,5.0,-3.0,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Unsure,Yes,Unsure,Unsure,Unsure,Laptop,15-30 minutes,No,,,,"No, I am not willing to be contacted",11.877,12.732,14.365,2,02a7195ee09234f5d81c3741f658c93b889f4d7fcaec4cd2565c1a61d895b159
2022-03-28 11:22,2022-03-28 11:27,IP Address,100,310,True,2022-03-28 11:27,R_3MA8pKi1CmTimft,,,,,anonymous,EN,6.627,6.627,24.629,1,Chrome,99.0.4844.84,Macintosh,1280x800,Agree,Somewhat disagree,Strongly agree,4.499,11.39,12.369,4,Yes,Somewhat agree,4,4,2,-5,4,"Study tips,Information about CS related clubs,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,2.266,47.287,49.542,11,Agree,Neither agree nor disagree,I did not get to provide voice reflections,Prefer not to answer,5.0,0.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,After watching the video I would type the important things that I remember and then I refer to my notes to see if there was anything important that I missed. I tried not to go too much into detail in the reflection but the word requirement forced me to add extra information sometimes.,5 minutes,No,,,"The word requirement should be based on the length of the video. Some videos were only 5 minutes long and there was not that much content in them, so there was not a whole lot to reflect about. The word requirement just leads to unnecessary information being added to the reflection in cases where there is not enough to reflect on.","Yes, I am willing to be contacted",8.333,8.333,13.372,1,31263f950ca2b430fdfaaef11ac43b5e1bd704f83c7d4687b30f7afa685e4269
2022-03-28 19:39,2022-03-28 19:42,IP Address,100,197,True,2022-03-28 19:42,R_2DModqlCIbLWHhV,,,,,anonymous,EN,1.141,14.021,19.041,4,Firefox,98,Windows NT 10.0,1920x1080,Agree,Neither agree nor disagree,Agree,2.55,9.647,10.193,5,Yes,Strongly agree,5,2,5,2,5,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,2.821,31.359,34.668,14,Disagree,Disagree,I did not get to provide voice reflections,Neither agree nor disagree,2.5,5.0,-1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Re-skimming the videos and trying to make sure I hit key points.,Approx 5 mins,No,,,"Nope, thanks for the semester!","Yes, I am willing to be contacted",0.991,0.991,5.82,1,74f0fb60d102c3f496e07a9ae8ef704f6ea2989c05980785cd58dac284ed787f
2022-03-28 19:38,2022-03-28 19:42,IP Address,100,243,True,2022-03-28 19:42,R_2DTuPXLLoc4Nz7w,,,,,anonymous,EN,1.875,9.717,10.907,2,Chrome,99.0.4844.84,Windows NT 10.0,1920x1080,Disagree,Strongly disagree,Disagree,4.303,21.58,22.173,7,I only remember receiving a few,Strongly disagree,5,5,5,0,-1,Prefer not to answer,,I would not have liked to receive any emails.,,4.078,50.371,53.851,14,Disagree,Somewhat disagree,Disagree,Disagree,5.0,3.9,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,make a script from notes taken from the video with all the important ideas,10-15 minutes,No,,,no,"No, I am not willing to be contacted",7.926,7.926,15.366,1,3783b5eb70bc898007da0516e0cf839fdd848348f8e259f9bd226c4458307a53
2022-03-28 19:39,2022-03-28 19:43,IP Address,100,256,True,2022-03-28 19:43,R_2YEYseu327JN2Sm,,,,,anonymous,EN,0.685,5.35,15.634,2,Chrome,99.0.4844.82,Windows NT 10.0,1024x1280,Somewhat agree,Somewhat agree,Somewhat agree,2.867,18.2,19.482,5,Yes,Strongly agree,5,5,1,2,4,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,3.242,63.953,68.899,18,Somewhat disagree,Disagree,I did not get to provide voice reflections,Strongly disagree,5.0,5.0,-5.0,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Typing a bunch of fairly related sentences until the word requirement is reached,5 mins,No,,,,"No, I am not willing to be contacted",9.894,9.894,11.416,1,6de84a8f7b0bc8a4111f07ae1bc0edd853276c5dac207553eece3fd3ecf62a06
2022-03-28 20:12,2022-03-28 20:16,IP Address,100,264,True,2022-03-28 20:16,R_2dKmPnCS3RsJj0o,,,,,anonymous,EN,93.209,100.404,125.943,18,Firefox,98,Windows NT 10.0,1920x1080,Strongly agree,Disagree,Somewhat disagree,5.657,14.331,14.975,5,Yes,Disagree,-5,-5,-5,-5,5,"FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,2.722,37.052,38.352,37,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,-5.0,5.0,-5.0,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Provide summary of the topic and maybe provide some further discussion if I can think of something.,About 10 minutes.,No,,,,"No, I am not willing to be contacted",2.069,6.665,7.591,5,3acd49bb1f0f635515d1971141932618d3f5d83f31761c5beb2a422483e8b1f2
2022-03-28 20:53,2022-03-28 20:59,IP Address,100,349,True,2022-03-28 20:59,R_DnSohQrUnOCmIiR,,,,,anonymous,EN,21.799,79.993,87.73,2,Chrome,99.0.4844.82,Windows NT 10.0,1920x1080,Somewhat agree,Disagree,Somewhat disagree,7.271,17.084,18.428,3,Yes,Strongly agree,0,0,-5,-5,0,"Study tips,Information about CS related clubs",,I would have liked to receive weekly reminder emails.,,1.995,56.777,61.574,22,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,5.0,-0.2,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,text,5-10 mins,No,,,,"No, I am not willing to be contacted",0.952,22.752,23.708,4,1c3cc2f8d15d2b7a8e1d7578613b869874e26d99b8f0ecd301d5e6efbeb2b66f
2022-03-29 9:21,2022-03-29 9:24,IP Address,100,208,True,2022-03-29 9:24,R_3lSRGOQ8kRo0bLj,,,,,anonymous,EN,1.648,1.648,21.887,1,Firefox,98,Windows NT 10.0,1920x1080,Disagree,Strongly disagree,Strongly disagree,3.687,15.022,15.727,8,Yes,Strongly disagree,-5,-5,-5,-5,5,"Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,3.573,43.094,44.889,22,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,5.0,5.0,-5.0,No,No,No,No,No,No,No,No,No,No,No,just trying to hit the word limit,20 mins,No,,,too high of a word limit. ,"No, I am not willing to be contacted",9.121,9.57,11.098,2,1fcdf4e4ec6421815fd8b528a1ebf0a45ab10cba80dea98f0d8d7993fbaab3c5
2022-03-30 14:11,2022-03-30 14:13,IP Address,100,127,True,2022-03-30 14:13,R_1IzxG1Byq4saMwd,,,,,anonymous,EN,2.609,2.609,15.582,1,Chrome,99.0.4844.84,Macintosh,1920x1080,Agree,Agree,Agree,3.825,7.057,7.668,6,Yes,Agree,3,3,3,3,3,"University resources,FAQs about assignments / homework",,"I would have liked to receive daily reminder emails.,I would have liked to receive biweekly reminder emails.",,0.697,25.068,26.794,14,Disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,-4.3,-1.0,-3.0,Unsure,Yes,Unsure,Yes,Yes,Unsure,Yes,Unsure,Yes,Yes,Yes,take notes while watching,15 min,Yes,voice recording ,Yes,,"No, I am not willing to be contacted",6.035,7.093,7.568,2,412c29360ce0945d6e380abca8c1f2bce5e4d94f8cfbccdbab24d5166eabbdbd
2022-03-30 16:43,2022-03-30 16:48,IP Address,100,325,True,2022-03-30 16:49,R_3JgZ8pXupKOOTzY,,,,,anonymous,EN,2.767,41.664,44.22,9,Chrome,99.0.4844.73,Android 9,360x740,Strongly agree,Somewhat agree,Somewhat agree,5.453,17.678,18.061,17,Yes,Somewhat agree,0,0,-3,1,-3,Study tips,,I would have liked to receive daily reminder emails.,,1.0,143.222,144.045,62,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,-3.2,-2.0,-3.1,Yes,No,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Typing or talking,30 mins,No,,,,"No, I am not willing to be contacted",0.515,7.694,8.13,9,1668d4c605dabf41f4a3e6c0936ab3b81ae812966c506a2950c0136216642ff1
2022-03-30 17:52,2022-03-30 17:56,IP Address,100,245,True,2022-03-30 17:56,R_3NIqGN4XMfadgk5,,,,,anonymous,EN,33.287,33.287,51.992,1,Chrome,99.0.4844.82,Windows NT 10.0,1920x1080,Somewhat agree,Disagree,Agree,6.447,14.561,15.354,3,Yes,Somewhat agree,-5,1,-5,-5,4,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,2.61,38.329,40.022,9,Disagree,Agree,Strongly disagree,Strongly disagree,5.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,Unsure,Unsure,By typing my answer on my keyboard,However long it took to watch the video,No,,,,"No, I am not willing to be contacted",10.246,10.246,18.045,1,7ca9e6d31fb0b5c4ec9710f7df8935d0165b0b6720c9ef3a40094fb521557064
2022-03-30 18:13,2022-03-30 18:21,IP Address,100,440,True,2022-03-30 18:21,R_2QWkYqVxGgX5dfj,,,,,anonymous,EN,73.62,85.939,86.857,4,Chrome,99.0.4844.82,Windows NT 10.0,1334x889,Strongly agree,Prefer not to answer,Agree,4.601,31.149,32.721,4,Yes,Disagree,-5,-5,-5,-5,5,"University resources,Study tips,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,4.182,75.521,81.208,13,Neither agree nor disagree,Agree,Disagree,Disagree,5.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Just copy from the slide because they are made concise already.,10-15 mins,No,,,It would be much better if we can type the reflections in PCRS.,"No, I am not willing to be contacted",6.245,6.245,38.368,1,d2df5b3add3a6a967c6c324d4ce20836582a8dfc8ff81de9f2ecf4b733ee058a
2022-03-30 19:04,2022-03-30 19:09,IP Address,100,301,True,2022-03-30 19:09,R_1daclMYf8pZ7zuZ,,,,,anonymous,EN,1.706,40.81,58.821,9,Safari iPhone,15.3,iPhone,414x896,Somewhat agree,Somewhat disagree,Agree,1.039,23.901,25.18,17,Yes,Agree,3,2,0,0,3,"University resources,Study tips,Information about CS related clubs,FAQs about assignments / homework,More practice content",,I would have liked to receive weekly reminder emails.,,4.267,77.637,78.869,28,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,3.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Review the video on pcrs,About 10-20 minutes ,No,,,No,"Yes, I am willing to be contacted",1.473,8.896,9.69,7,34cb23a560d1122dfb2b8441924c6b18cc6544327ef7849c3a66f0507fb146d1
2022-03-30 21:09,2022-03-30 21:12,IP Address,100,179,True,2022-03-30 21:12,R_2zckG4nUZBFc84t,,,,,anonymous,EN,12.654,12.654,22.08,1,Chrome,99.0.4844.84,Macintosh,1280x800,Somewhat agree,Somewhat agree,Neither agree nor disagree,8.212,14.329,15.936,3,Yes,Somewhat agree,5,-3,5,-4,0,"University resources,FAQs about assignments / homework",,I would have liked to receive weekly reminder emails.,,4.659,44.177,46.533,11,Somewhat agree,Disagree,Somewhat disagree,Neither agree nor disagree,0.0,2.0,-3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,Unsure,Unsure,Unsure,,,No,,,,"No, I am not willing to be contacted",7.054,7.054,9.184,1,f8c8034f91498970dd277101ad21e18965bbab77c80ed91e97464dcc35316d05
2022-03-30 22:11,2022-03-30 22:16,IP Address,100,247,True,2022-03-30 22:16,R_3PLGXhVdeswYEaM,,,,,anonymous,EN,10.785,30.567,48.512,4,Chrome,99.0.4844.84,Windows NT 10.0,1920x1080,Strongly agree,Neither agree nor disagree,Strongly agree,6.176,14.028,14.88,3,Yes,Agree,3,3,0,2,5,FAQs about assignments / homework,,I would have liked to receive weekly reminder emails.,,3.676,73.15,75.63,14,Strongly agree,Somewhat agree,I did not get to provide voice reflections,Neither agree nor disagree,5.0,5.0,-5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,text,roughly 5-10 mins,No,,,nope,"No, I am not willing to be contacted",7.967,7.967,9.194,1,25f5546984850ca30d76b26424de4261f7a4d81a98ef3ef55e60786f306341e4
2022-03-31 7:08,2022-03-31 7:19,IP Address,100,647,True,2022-03-31 7:19,R_31NvnbG7ACQl5z7,,,,,anonymous,EN,1.874,14.811,33.33,2,Firefox,98,Windows NT 10.0,1920x1080,Agree,Disagree,Strongly disagree,6.562,10.971,12.04,3,No,Neither agree nor disagree,5,4,3,-5,-5,Other,"The more emails I get, the more likely I am to ignore them. No supplementary information other than the actual reminder should be sent.",Other,Reminders 3 days before the due date of a PCRS. ,3.599,101.916,124.836,15,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,5.0,5.0,-5.0,No,No,No,No,No,No,No,No,No,No,No,"All reflections ended up being completed by voice. Let me be clear: I hate the reflections. They are pointless. PCRS videos are short enough that the ""Key takeaways"" fit within a single sentence, if not within 5 words. To expect 200+ words is to beg for padding, which I mostly did by complaining about the voice program and repeating myself","20+ minutes, because I was unable to get the system to work, plus it took forever to find enough to say.",Yes,"As a fast talker, the voice detection did not pick up nearly half the words I said. And that's infuriating",No,"As I said before, to me, the Key takeaway from something is the Thesis statement. I could give the key takeaway of a 2-3 hour video essay in <20 words, so to expect 200 words from a 5 minute video is absurd. 200 words takes 5 minutes to say. If it's as long as the original, it's not the key takeaways, it's just repeating the video. PCRS are short enough that Key takeaways are pointless.","Yes, I am willing to be contacted",1.961,1.961,6.971,1,143c0b53515c083c5ea6496b3de27ce15ee15f89386c1a140db65d47a4778e89
2022-03-31 11:29,2022-03-31 11:31,IP Address,100,148,True,2022-03-31 11:31,R_qwSeS0kEg70subf,,,,,anonymous,EN,1.776,1.776,27.248,1,Chrome,99.0.4844.84,Windows NT 10.0,1920x1080,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,6.05,12.122,12.817,3,Yes,Neither agree nor disagree,0,0,0,0,0,Prefer not to answer,,Prefer not to answer,,2.487,31.175,32.15,9,Neither agree nor disagree,Agree,Disagree,Strongly disagree,5.0,-0.1,-5.0,No,No,No,No,No,No,No,No,No,No,No,through text,about 10 minutes,No,,,,"No, I am not willing to be contacted",3.154,3.154,4.328,1,07a4baab1b1c20bf9b0f3974ef943eb7067124b7a3b099f5f3053fbe62d9b930
